410639 1979 5 22.71 
413992 1976 5 19.55 
415429 1975 6 26.86 
419532 1972 4 19.24 
416794 1972 9 26.75 
413992 1976 3 13.59 
417079 1972 7 24.10 
415272 1975 9 23.16 
417336 1979 11 7.66 
415018 1972 2 10.85 
413992 1972 3 15.23 
412679 1974 10 20.90 
413873 1975 9 23.29 
410498 1975 12 8.67 
413734 1971 5 21.71 
415707 1971 10 19.24 
411048 1971 4 19.12 
415618 1974 4 18.77 
412121 1976 3 11.23 
415707 1972 9 25.47 
410498 1979 6 24.09 
415875 1979 3 8.62 
415196 1976 3 17.11 
415196 1978 8 28.55 
410120 1978 11 12.52 
410639 1973 10 23.08 
410832 1975 5 21.74 
415018 1971 2 10.37 
418692 1978 9 20.61 
412019 1975 7 27.39 
413734 1971 12 11.23 
416794 1974 2 10.42 
417336 1970 10 15.51 
412015 1976 11 13.75 
419532 1972 7 26.89 
410144 1977 2 14.90 
418910 1976 1 7.14 
410639 1977 11 18.63 
416135 1979 7 24.61 
412019 1971 8 26.31 
418692 1978 11 7.01 
411528 1973 8 29.21 
413183 1971 10 22.62 
410902 1975 1 10.92 
412679 1971 9 25.19 
411000 1974 1 1.63 
417622 1977 6 28.91 
415875 1977 8 24.87 
417079 1976 6 24.04 
411772 1979 12 7.81 
410120 1977 2 10.43 
412906 1975 3 19.45 
416794 1976 1 6.87 
416892 1978 12 7.22 
418910 1979 2 5.69 
410144 1970 7 28.40 
410498 1975 10 17.69 
416794 1979 2 4.88 
415875 1979 8 24.45 
419532 1979 8 25.61 
413420 1974 8 26.75 
416794 1973 10 20.25 
410498 1973 4 14.93 
413992 1975 4 16.28 
417079 1973 3 9.34 
413992 1976 9 22.65 
415429 1972 2 13.12 
411048 1975 12 10.87 
410639 1970 8 28.03 
417945 1974 2 13.49 
412266 1972 3 17.75 
412019 1971 11 14.05 
418910 1979 8 25.48 
416794 1970 12 10.79 
413063 1975 12 13.94 
412019 1970 2 9.49 
413280 1973 12 10.10 
410498 1971 5 22.59 
410174 1977 6 26.37 
410174 1970 2 9.95 
410174 1972 6 25.37 
412797 1974 7 27.64 
412797 1978 9 22.69 
417079 1972 4 16.71 
418692 1976 5 15.72 
416135 1978 12 1.74 
410120 1973 4 14.50 
411772 1975 1 8.39 
418201 1973 10 18.56 
415018 1976 9 23.79 
413063 1971 11 17.78 
413420 1970 1 3.45 
412121 1974 12 4.33 
415618 1970 5 21.61 
410639 1971 6 27.69 
411048 1970 3 12.87 
416794 1977 10 19.58 
411138 1974 4 19.20 
418433 1978 9 23.99 
411772 1973 12 6.80 
413280 1976 1 6.89 
415018 1971 3 13.75 
410498 1979 3 12.89 
412598 1974 6 25.35 
415707 1979 3 14.82 
410120 1973 5 21.53 
419532 1975 4 15.31 
415429 1974 8 27.71 
412797 1979 9 24.44 
413873 1977 7 27.82 
418201 1973 8 25.58 
412266 1971 6 26.14 
415018 1979 3 14.74 
410144 1970 5 23.58 
410493 1970 12 11.51 
412121 1974 3 13.60 
416892 1974 11 10.57 
412266 1970 5 21.38 
413183 1975 5 23.96 
418433 1970 12 10.05 
415429 1971 10 22.34 
412906 1979 10 23.56 
417622 1971 2 17.73 
413734 1972 2 10.23 
416794 1975 9 23.35 
411528 1976 1 12.09 
415869 1977 5 23.10 
416135 1973 6 22.16 
415618 1977 4 18.67 
413420 1974 6 24.67 
415272 1979 7 28.98 
418910 1978 9 24.30 
416135 1979 8 22.52 
417079 1970 11 8.58 
412019 1979 10 20.92 
415875 1979 4 13.55 
411000 1971 3 8.05 
417622 1971 10 24.45 
411138 1974 2 10.10 
410498 1973 11 13.63 
413734 1978 3 12.26 
415018 1976 3 16.11 
415618 1972 9 26.89 
410493 1976 7 25.47 
410639 1974 11 16.28 
415618 1972 1 8.97 
417622 1976 1 13.17 
411138 1976 5 20.36 
416276 1979 2 9.70 
417945 1979 3 16.83 
412015 1970 6 26.61 
415875 1974 3 11.50 
412121 1972 11 5.39 
411138 1971 2 9.43 
413063 1979 4 22.98 
411000 1978 2 0.06 
413420 1978 4 18.79 
415869 1973 1 5.76 
410493 1976 8 27.07 
418910 1973 4 13.66 
418692 1973 11 8.38 
415875 1977 2 6.60 
412797 1972 8 26.18 
412121 1976 6 24.21 
415196 1975 10 21.09 
412598 1978 5 22.31 
419532 1973 3 13.46 
418692 1970 7 25.44 
412598 1973 10 19.31 
412015 1976 12 12.37 
411048 1976 10 15.64 
411000 1979 12 4.17 
413734 1973 11 16.05 
416794 1977 4 19.04 
410120 1978 3 12.68 
411528 1974 5 27.38 
413992 1975 1 6.30 
415875 1972 1 1.46 
412015 1978 7 29.47 
418433 1977 8 27.80 
410174 1974 2 10.39 
418910 1977 1 2.21 
416794 1970 4 19.02 
418433 1972 12 4.69 
412679 1973 4 19.55 
415272 1970 10 18.25 
412679 1970 12 15.29 
410639 1972 5 23.44 
418201 1979 4 17.06 
418201 1977 3 11.14 
413873 1970 10 19.30 
410174 1975 6 27.06 
412019 1975 1 10.16 
412598 1973 11 15.02 
416794 1971 6 27.97 
415869 1970 2 9.19 
412797 1975 3 13.80 
412121 1976 8 25.19 
415707 1975 5 23.05 
418692 1979 11 4.78 
418201 1973 6 24.64 
415869 1976 8 28.41 
413183 1970 11 14.90 
412598 1970 7 27.20 
412598 1974 2 10.13 
416794 1978 8 29.67 
411000 1975 1 2.72 
412019 1976 5 20.00 
411772 1979 8 26.59 
412015 1978 5 26.90 
410498 1979 10 18.96 
410902 1976 10 15.05 
415875 1971 10 15.20 
412121 1970 8 26.30 
410902 1972 12 8.34 
413280 1977 9 27.18 
417079 1971 5 19.43 
418433 1972 5 21.11 
413734 1974 10 20.04 
412121 1978 3 10.30 
412019 1970 9 25.11 
411048 1976 8 27.70 
415429 1974 6 26.47 
412679 1974 5 26.69 
413734 1977 3 15.00 
411772 1971 1 7.40 
415707 1972 6 27.58 
415018 1973 8 26.50 
416794 1974 3 16.29 
413420 1972 1 4.85 
412121 1977 6 25.66 
412015 1970 5 23.40 
411138 1970 6 25.73 
412121 1974 10 16.14 
413183 1979 4 20.71 
412266 1977 12 13.21 
412797 1971 3 14.99 
417079 1975 5 19.29 
412121 1975 6 24.59 
413420 1979 2 2.75 
411528 1977 1 8.93 
418201 1971 12 7.62 
410498 1970 10 14.27 
412015 1973 12 15.08 
416135 1979 3 8.56 
411772 1972 11 7.73 
412266 1970 2 12.12 
418433 1979 3 12.37 
410639 1976 5 22.13 
415429 1971 4 19.73 
410120 1972 7 27.28 
418692 1979 2 3.51 
416892 1976 10 14.56 
418433 1978 8 26.70 
417336 1975 11 10.73 
411048 1979 11 12.72 
410832 1970 11 12.41 
415618 1975 9 22.96 
412121 1970 6 23.85 
410493 1971 6 27.49 
411000 1970 1 0.85 
417336 1977 3 12.45 
416794 1973 8 27.50 
411138 1974 12 7.23 
417945 1972 10 21.85 
412121 1970 5 19.77 
415618 1971 9 24.83 
417079 1970 6 24.47 
410493 1978 9 24.78 
413992 1971 7 28.16 
418201 1976 12 5.67 
418433 1974 2 9.54 
411528 1979 2 12.59 
417945 1977 8 29.45 
415869 1974 3 17.60 
415869 1977 4 18.81 
410832 1977 3 14.85 
412598 1976 5 19.05 
415707 1977 5 24.74 
413420 1971 3 11.32 
410493 1972 5 22.09 
413183 1973 4 17.71 
413183 1975 10 22.15 
413183 1975 1 13.46 
415429 1977 6 27.50 
413280 1974 10 17.88 
410498 1973 2 7.43 
415618 1978 6 26.65 
418201 1971 2 7.25 
413420 1973 9 24.27 
412797 1971 6 27.81 
415875 1970 1 0.13 
417336 1978 10 17.18 
413873 1979 2 9.93 
415875 1970 2 6.38 
415018 1975 4 18.14 
416135 1971 3 8.01 
412598 1975 1 8.22 
417622 1977 12 15.55 
411048 1979 6 25.73 
418201 1977 10 17.87 
415707 1974 1 7.65 
410120 1973 8 27.17 
412121 1979 2 4.25 
419532 1972 10 17.69 
417945 1978 3 15.50 
413420 1974 11 11.30 
415618 1971 3 12.45 
415618 1976 3 14.74 
417622 1974 9 26.35 
415429 1970 6 26.10 
412266 1970 3 13.43 
418433 1971 8 23.78 
413873 1973 11 18.72 
410832 1977 5 22.61 
410902 1979 9 23.53 
413063 1978 12 13.84 
410493 1972 11 9.43 
416794 1976 12 6.99 
410493 1978 6 27.15 
417945 1973 10 22.08 
411048 1971 3 15.20 
410498 1975 2 9.43 
416276 1972 5 22.76 
410120 1974 11 11.64 
416794 1972 5 22.18 
411772 1970 4 17.95 
413420 1970 5 21.56 
413734 1971 11 13.46 
410902 1977 11 14.91 
410120 1974 4 18.71 
410144 1975 6 28.29 
416135 1978 1 -0.12 
415429 1973 7 28.38 
411772 1978 2 1.85 
417945 1972 4 22.64 
410144 1978 4 22.86 
410902 1977 1 5.72 
413280 1972 7 27.05 
410498 1970 3 9.69 
416135 1972 12 2.34 
418692 1977 5 19.11 
412015 1972 10 24.35 
411138 1979 8 26.62 
412019 1974 10 19.79 
412598 1971 10 19.29 
413873 1970 2 11.82 
417336 1971 8 25.42 
415272 1977 6 27.65 
411772 1971 9 24.00 
415875 1974 1 0.71 
417079 1975 3 8.51 
415707 1974 10 18.54 
410144 1974 4 22.65 
412015 1977 1 9.86 
418910 1974 9 19.22 
410832 1972 4 21.21 
413280 1972 8 25.70 
417945 1979 9 25.36 
418692 1974 1 -0.13 
412679 1970 9 26.14 
415429 1974 11 14.41 
415429 1971 7 29.31 
413063 1978 11 19.04 
417945 1973 9 25.74 
410174 1974 6 26.02 
413183 1976 11 11.73 
417945 1973 1 8.13 
417945 1977 12 12.02 
410498 1972 11 8.74 
415196 1975 3 16.10 
412797 1977 11 12.68 
416892 1979 2 7.87 
415018 1971 4 17.92 
416276 1977 4 18.72 
415618 1971 12 12.37 
412797 1970 11 12.28 
411000 1977 8 24.52 
416276 1973 4 17.02 
413734 1976 2 14.17 
415429 1973 8 27.50 
415618 1972 5 22.17 
415869 1976 9 24.18 
415618 1979 4 17.68 
415018 1974 8 26.44 
418910 1974 3 16.56 
418692 1973 4 8.98 
418201 1976 6 24.90 
410832 1977 4 17.88 
415429 1976 2 15.87 
415618 1974 5 23.82 
411048 1977 5 23.47 
415869 1971 8 26.32 
417079 1971 9 20.31 
410144 1979 6 27.64 
413873 1977 5 23.17 
412266 1972 4 21.96 
412266 1977 11 16.99 
411000 1971 10 14.16 
413063 1974 3 21.14 
410144 1975 9 25.75 
412019 1976 1 7.76 
413734 1976 9 24.46 
418201 1974 8 24.33 
413873 1974 1 10.07 
410120 1973 1 3.15 
412797 1979 4 18.56 
413063 1973 9 26.99 
415618 1976 11 8.88 
412121 1978 2 -0.44 
416794 1970 2 8.85 
410144 1970 10 21.98 
416794 1976 2 14.16 
410832 1972 12 7.55 
410639 1975 10 22.23 
415018 1979 2 8.15 
416276 1979 12 10.94 
416276 1975 4 18.88 
412906 1975 8 28.04 
413420 1976 7 26.34 
411772 1976 7 25.56 
417622 1978 9 27.28 
410902 1978 9 24.57 
411000 1979 5 17.40 
410832 1973 6 24.53 
412019 1972 10 19.54 
417945 1976 4 20.68 
411048 1971 6 27.37 
416794 1973 2 7.68 
413063 1972 11 14.61 
413183 1973 8 27.99 
413734 1979 9 24.50 
415869 1975 6 26.61 
419532 1974 10 17.86 
415869 1971 9 25.12 
412797 1972 10 19.66 
410832 1971 9 24.43 
418910 1973 2 7.53 
413280 1973 7 26.71 
417336 1974 10 17.71 
417622 1975 4 25.16 
410832 1974 3 18.41 
412015 1971 2 16.45 
417622 1979 11 18.31 
418692 1977 1 -1.96 
417622 1979 2 14.47 
417945 1977 3 16.73 
417336 1979 4 15.60 
412266 1978 9 25.20 
410498 1979 7 26.64 
415272 1971 3 15.31 
413734 1972 1 7.12 
418910 1979 10 19.90 
410639 1970 7 27.48 
410902 1977 3 15.62 
416135 1971 10 14.03 
410493 1979 3 13.98 
413992 1975 6 25.61 
410144 1972 2 15.31 
413183 1971 2 14.21 
415429 1977 3 17.08 
417622 1977 2 15.00 
413992 1978 12 5.78 
415272 1976 10 15.23 
413280 1973 1 6.07 
411048 1977 10 21.28 
413280 1973 4 15.93 
410902 1972 7 26.61 
418433 1971 9 21.89 
410493 1971 2 10.31 
415869 1976 6 25.05 
412015 1977 10 23.96 
418692 1972 5 17.43 
418692 1979 1 -4.80 
413063 1976 12 11.27 
412797 1977 12 10.13 
410493 1974 11 11.36 
415618 1975 5 23.09 
413734 1974 2 11.18 
412019 1974 6 25.50 
418910 1979 4 16.91 
410498 1977 6 26.58 
418692 1975 11 6.61 
412266 1970 11 14.62 
411528 1979 1 8.87 
410498 1976 2 13.62 
413063 1973 12 14.34 
410174 1971 12 10.38 
415196 1973 10 22.45 
415018 1975 12 9.41 
413992 1979 2 5.01 
418201 1973 2 5.63 
410144 1972 3 21.17 
413063 1972 5 23.49 
410144 1979 8 29.25 
412019 1972 6 27.25 
418201 1978 1 2.86 
411048 1976 2 15.35 
415196 1977 2 12.76 
415272 1978 3 13.57 
419532 1971 3 11.78 
416135 1975 6 23.00 
415869 1978 10 19.90 
416794 1972 2 9.74 
415429 1970 9 26.14 
413992 1977 8 28.64 
412598 1979 6 23.87 
415618 1977 7 28.92 
416892 1977 12 9.97 
417336 1971 6 27.57 
412679 1976 10 16.81 
412906 1971 6 28.17 
415869 1979 7 27.81 
418201 1974 6 25.39 
412019 1970 4 19.63 
419532 1970 7 27.53 
418910 1971 6 26.19 
412266 1970 7 26.36 
412679 1971 4 21.73 
413183 1977 8 30.44 
418433 1979 7 28.25 
417622 1976 8 28.58 
410174 1973 7 25.38 
412266 1974 9 23.24 
415196 1978 12 11.92 
412679 1975 10 21.74 
417945 1974 5 25.07 
413183 1977 7 29.82 
411048 1971 9 24.99 
411000 1974 9 16.74 
417336 1974 1 2.98 
413420 1977 11 13.55 
418692 1975 7 23.87 
412121 1976 1 4.19 
411772 1979 3 13.22 
410902 1973 12 9.86 
418910 1978 10 18.81 
410120 1978 2 2.15 
417079 1973 2 4.27 
415196 1976 12 9.80 
412906 1971 5 25.85 
418692 1970 4 10.78 
412015 1978 12 14.74 
413992 1976 1 6.72 
417079 1971 6 25.10 
412019 1974 8 27.38 
418692 1975 4 11.14 
416135 1978 8 23.57 
411138 1975 10 18.79 
411048 1976 9 24.81 
413992 1974 2 9.64 
418433 1979 4 17.39 
410639 1977 9 28.11 
418692 1973 9 18.83 
416794 1975 6 26.13 
410832 1978 10 19.18 
413873 1971 6 26.82 
418910 1975 4 16.46 
416135 1973 2 3.85 
410639 1977 12 14.04 
417945 1972 6 26.95 
413420 1972 3 15.00 
418201 1976 2 11.62 
416892 1970 11 10.62 
412598 1979 9 23.10 
418433 1974 4 18.52 
412679 1974 4 21.93 
410902 1974 8 26.33 
410493 1975 2 9.17 
416794 1979 4 18.02 
417622 1978 10 21.98 
410832 1979 12 9.70 
412906 1972 11 13.60 
415272 1979 11 11.81 
413420 1978 9 25.65 
410174 1978 8 24.38 
411000 1978 4 16.05 
410120 1970 6 25.61 
412121 1970 3 7.35 
416892 1978 7 29.14 
412679 1977 10 22.16 
415429 1972 6 26.92 
418692 1972 4 13.99 
413280 1974 12 8.12 
410120 1979 12 8.40 
410832 1972 9 26.17 
415196 1977 8 28.74 
415869 1972 11 10.10 
412679 1970 6 26.89 
416276 1973 11 17.80 
418692 1976 10 11.11 
411138 1970 4 19.18 
418692 1971 8 22.85 
411528 1970 2 14.33 
411048 1975 8 26.85 
412266 1978 4 20.06 
416276 1973 1 6.50 
412121 1970 7 27.30 
412906 1979 5 23.36 
412266 1976 3 17.57 
411138 1971 3 13.58 
412679 1971 2 14.06 
417945 1978 12 10.36 
411138 1972 9 26.54 
410120 1977 8 28.89 
410493 1970 6 25.59 
410498 1977 4 17.27 
412598 1975 11 12.89 
410498 1971 2 9.66 
415272 1979 1 4.14 
410174 1972 2 11.16 
413063 1972 8 27.47 
416794 1970 9 26.10 
410144 1979 12 14.28 
410120 1976 7 26.77 
410144 1975 4 23.07 
411000 1979 10 15.88 
411000 1976 6 23.03 
413873 1976 11 10.86 
413063 1974 5 26.39 
417622 1978 3 19.62 
418201 1975 8 24.58 
415618 1977 6 26.64 
410498 1976 11 7.79 
411772 1977 8 27.17 
410498 1971 8 24.88 
419532 1978 12 5.93 
410902 1975 5 22.60 
417622 1974 7 29.03 
417336 1973 8 27.88 
410144 1973 11 22.62 
418910 1970 11 11.30 
417622 1972 6 28.13 
411048 1979 8 27.29 
413873 1970 8 28.27 
411000 1976 7 23.73 
415875 1973 2 4.12 
413183 1971 4 20.38 
411000 1974 3 11.44 
417622 1975 12 15.10 
416276 1978 12 10.44 
413183 1975 12 11.42 
415272 1973 12 10.05 
411138 1978 9 24.25 
412906 1970 6 27.23 
415618 1975 2 9.76 
413873 1973 10 21.24 
410493 1974 4 20.18 
413420 1972 9 25.74 
416276 1977 7 28.93 
417079 1970 12 7.54 
418201 1975 5 19.43 
411528 1973 3 20.47 
413734 1977 6 28.73 
413420 1970 6 25.55 
417079 1970 2 7.28 
415018 1976 8 27.17 
416135 1970 1 1.57 
416276 1971 8 26.49 
417336 1970 8 28.76 
417945 1979 5 22.65 
411138 1971 7 28.34 
412015 1976 10 19.29 
412906 1976 12 10.24 
415707 1971 6 27.04 
413063 1974 1 14.24 
415196 1976 9 25.20 
417622 1977 8 31.24 
417622 1976 9 27.42 
410832 1976 4 18.29 
412019 1976 11 9.49 
417945 1970 9 26.74 
410832 1970 6 25.25 
418910 1978 3 12.05 
410120 1979 9 23.72 
419532 1974 11 10.69 
418433 1973 10 18.83 
418910 1977 11 13.19 
419532 1970 4 17.50 
411138 1972 1 6.80 
419532 1970 3 9.14 
415875 1977 4 14.70 
419532 1971 12 8.71 
410832 1970 3 12.22 
416135 1976 8 23.33 
410493 1972 6 26.69 
412598 1979 3 13.26 
419532 1973 10 18.79 
418910 1974 11 11.02 
413992 1972 1 5.10 
413063 1974 9 24.93 
416135 1975 7 22.36 
410493 1970 10 16.52 
413183 1975 9 24.67 
412679 1974 11 14.64 
410493 1976 6 26.57 
412015 1973 9 27.36 
415196 1975 6 26.47 
415875 1979 10 16.89 
415869 1971 7 29.16 
412598 1977 1 1.66 
418433 1979 5 20.44 
413280 1971 8 23.95 
415018 1972 10 19.33 
415869 1972 7 26.82 
412679 1974 2 13.51 
410902 1972 8 26.39 
412598 1971 6 26.60 
411772 1973 9 23.96 
415429 1979 7 28.04 
413873 1972 11 11.76 
412598 1972 12 5.67 
416794 1976 11 8.79 
413734 1971 6 29.01 
410144 1970 12 19.69 
417622 1973 1 10.76 
410639 1971 4 20.85 
415272 1971 11 14.71 
410498 1974 8 24.31 
412019 1977 11 15.19 
416135 1976 12 2.69 
410498 1978 4 19.99 
415272 1973 4 17.02 
412797 1979 10 19.96 
411772 1975 10 18.28 
413992 1978 6 27.67 
415875 1976 2 8.92 
411048 1978 3 13.92 
411528 1975 6 28.50 
415429 1970 4 20.83 
410902 1971 1 11.80 
412019 1970 1 5.57 
412797 1970 12 10.24 
417336 1978 12 3.83 
417336 1976 6 25.94 
412019 1977 4 18.51 
410498 1973 8 24.83 
415196 1970 1 8.87 
413420 1974 4 17.71 
412019 1976 9 24.08 
415429 1972 3 18.80 
413063 1971 1 16.31 
412679 1973 1 8.20 
415272 1973 11 17.05 
413734 1979 11 11.27 
410493 1979 11 9.87 
417945 1975 2 12.12 
413063 1970 5 22.58 
415272 1971 7 29.18 
410120 1978 4 20.14 
415869 1975 10 19.25 
418910 1974 12 6.85 
416794 1975 7 28.30 
411772 1974 2 9.45 
413873 1970 3 12.82 
412598 1973 7 26.54 
410902 1979 11 12.40 
413734 1972 4 20.21 
410832 1972 10 19.37 
412679 1970 11 13.46 
411000 1972 12 1.56 
415618 1973 10 20.35 
415196 1972 6 26.78 
418433 1978 2 3.77 
415429 1974 1 9.77 
418692 1977 4 13.16 
413063 1978 9 26.34 
410493 1973 10 19.29 
416794 1972 6 27.28 
411138 1978 8 27.00 
417336 1971 9 22.66 
415018 1974 4 18.75 
410144 1971 3 21.07 
412679 1978 10 20.07 
418433 1977 2 9.42 
410493 1974 3 17.95 
415707 1973 3 15.10 
413063 1970 7 28.10 
417079 1974 6 24.53 
412679 1977 9 29.05 
411528 1977 6 29.05 
416892 1973 9 23.20 
410493 1975 12 8.93 
412679 1978 3 17.09 
412121 1972 4 17.79 
410493 1971 4 19.04 
410902 1975 6 25.39 
411772 1976 1 5.34 
413063 1979 6 26.71 
415272 1972 12 7.63 
411528 1979 6 27.93 
410120 1974 10 18.39 
413734 1975 2 8.42 
415875 1978 8 25.48 
412598 1977 5 21.45 
413992 1973 12 8.29 
411528 1971 8 27.70 
418201 1972 8 24.77 
417079 1979 2 4.94 
412015 1979 5 24.48 
410144 1971 5 26.10 
413280 1978 3 14.66 
412906 1978 7 30.09 
418692 1970 8 24.98 
415618 1977 1 2.53 
413183 1973 12 12.33 
413873 1978 10 20.24 
410902 1972 11 11.06 
415018 1979 9 22.96 
410832 1978 3 13.37 
415429 1976 7 26.76 
415707 1979 9 24.84 
416276 1970 11 12.01 
410174 1974 4 19.13 
410498 1979 1 3.82 
412598 1970 2 8.74 
410120 1975 4 16.69 
415429 1977 5 23.67 
418433 1976 11 7.04 
412797 1973 6 25.98 
410174 1979 12 8.96 
418433 1972 2 9.32 
415707 1973 1 5.47 
415875 1976 6 23.25 
416135 1979 4 13.36 
410144 1976 4 21.95 
415272 1970 3 11.93 
415018 1978 12 7.82 
416276 1976 4 19.23 
417622 1972 11 16.21 
417336 1972 9 24.15 
410902 1977 4 18.47 
417079 1979 4 14.46 
412121 1976 7 23.97 
417336 1970 9 23.83 
417336 1977 12 6.69 
416276 1979 1 4.92 
411528 1973 4 20.46 
412015 1979 12 14.91 
417336 1973 9 22.04 
412797 1970 2 11.40 
410498 1974 9 18.37 
415272 1977 4 18.77 
410639 1971 1 15.94 
410639 1976 12 10.33 
416892 1973 3 13.42 
416135 1970 9 20.25 
415707 1977 7 29.52 
411772 1974 6 23.51 
410174 1977 2 10.95 
411772 1977 9 25.27 
413992 1974 11 11.00 
418692 1974 7 25.75 
410639 1976 8 27.53 
413873 1977 12 12.32 
415869 1977 1 2.92 
412906 1979 6 26.14 
418910 1975 1 9.24 
411772 1970 8 27.83 
416794 1970 8 29.53 
411138 1979 10 21.02 
413183 1979 8 28.11 
417336 1973 6 25.84 
418692 1973 3 7.02 
415869 1979 4 18.24 
411000 1978 10 15.46 
413734 1972 12 6.33 
417945 1976 9 25.47 
416135 1979 9 20.63 
413063 1971 5 25.80 
411048 1974 4 19.37 
417079 1971 10 16.15 
410902 1974 4 19.57 
410902 1971 6 27.08 
417622 1976 5 24.69 
413992 1979 7 28.42 
415707 1979 5 22.86 
412019 1979 8 26.84 
415018 1975 11 14.13 
416794 1973 5 21.63 
418433 1975 2 6.93 
412906 1974 12 9.98 
410493 1976 4 18.69 
418910 1978 4 18.22 
413280 1978 6 27.28 
418201 1971 10 16.97 
418201 1979 10 18.65 
415018 1972 12 7.23 
411000 1970 7 25.40 
417945 1978 11 16.29 
416135 1977 12 5.44 
413420 1976 10 14.09 
412015 1974 9 25.52 
412015 1971 1 16.75 
410144 1971 2 16.54 
417079 1970 1 2.92 
412906 1976 8 27.54 
415196 1970 8 28.85 
415196 1976 11 11.00 
417622 1976 7 27.65 
417945 1971 2 13.47 
411528 1971 3 20.00 
413873 1979 7 27.07 
412121 1974 8 23.56 
412797 1972 12 8.55 
410120 1979 11 9.90 
411048 1970 6 25.63 
415429 1975 11 16.11 
413280 1979 2 8.76 
415018 1979 4 17.96 
418433 1970 7 28.41 
415618 1976 2 14.06 
415618 1979 8 27.12 
411772 1974 9 18.96 
412019 1977 10 20.55 
411772 1978 8 28.53 
416276 1974 3 18.94 
413183 1978 12 11.00 
417945 1974 8 27.47 
417622 1979 6 28.71 
415272 1976 12 7.62 
413420 1975 5 21.20 
411138 1976 3 15.52 
412121 1978 5 20.12 
417622 1979 7 31.33 
410832 1974 5 23.98 
417079 1971 2 5.81 
417336 1970 2 7.03 
415272 1974 4 19.71 
412906 1975 5 25.64 
411528 1973 1 10.08 
419532 1970 1 2.78 
411528 1970 1 9.34 
416276 1974 11 13.55 
418910 1978 5 21.97 
413992 1973 10 19.05 
412679 1972 5 24.45 
410639 1978 11 18.24 
411000 1973 3 7.60 
416135 1975 9 17.77 
410174 1976 9 21.06 
412019 1973 9 24.90 
415869 1972 10 19.34 
410832 1979 1 3.53 
410144 1975 3 20.51 
413183 1977 5 24.57 
418433 1976 1 6.09 
413280 1973 3 14.38 
411048 1978 11 16.16 
416276 1975 3 15.98 
413734 1972 9 27.49 
410120 1972 3 15.66 
413734 1971 2 9.81 
415875 1978 1 -2.40 
415707 1972 10 19.21 
413420 1973 8 26.95 
410144 1979 2 13.13 
417622 1972 8 29.45 
412797 1977 3 11.02 
412019 1973 12 9.61 
418910 1978 8 27.54 
410120 1971 8 25.03 
413873 1978 5 24.63 
413183 1976 4 20.84 
412015 1975 3 19.25 
412019 1973 7 28.24 
417622 1977 9 28.56 
410493 1978 1 2.94 
417336 1970 6 26.15 
413992 1972 12 5.03 
415869 1971 11 14.09 
410639 1979 12 13.56 
413280 1978 9 22.56 
411528 1975 5 26.61 
413873 1972 2 12.83 
410902 1973 11 17.66 
413063 1976 1 12.54 
418433 1970 11 10.19 
411048 1977 12 10.99 
415875 1979 11 5.32 
410144 1971 12 16.75 
412906 1975 2 14.01 
415272 1970 11 12.41 
411048 1973 5 22.24 
412015 1979 7 29.37 
417622 1973 9 27.68 
413280 1972 11 10.42 
412906 1972 12 11.14 
411528 1978 12 13.08 
417622 1978 5 28.40 
412121 1979 10 17.83 
415429 1977 1 6.14 
410144 1975 8 28.39 
415707 1971 1 9.59 
413063 1974 8 28.39 
413063 1973 2 12.34 
415875 1970 9 21.27 
418692 1975 6 21.93 
412797 1971 10 17.94 
413992 1976 8 27.89 
413420 1975 9 21.27 
410832 1973 11 16.95 
415018 1971 10 20.18 
416892 1974 2 9.56 
419532 1978 4 18.62 
417945 1978 9 25.25 
411048 1973 12 10.86 
415707 1976 5 21.41 
412019 1972 2 10.72 
413063 1974 7 27.74 
415429 1972 8 27.87 
416135 1976 4 14.97 
417622 1979 1 11.69 
413734 1973 4 16.50 
415429 1978 5 25.66 
417622 1971 6 29.76 
413280 1979 10 21.03 
416794 1977 7 30.16 
410120 1977 6 27.85 
413873 1978 7 28.76 
415618 1971 7 27.85 
413873 1979 3 16.37 
412015 1974 2 16.09 
412906 1977 8 30.01 
415869 1979 10 20.68 
415869 1970 11 12.08 
410832 1977 9 27.12 
412598 1974 7 28.20 
415196 1978 3 14.39 
417079 1972 12 2.43 
419532 1972 3 15.54 
411772 1978 12 6.30 
410144 1973 12 15.09 
417079 1978 2 0.36 
415707 1975 11 13.55 
411772 1979 10 18.18 
417622 1970 8 30.44 
410832 1971 10 20.08 
415018 1976 5 19.89 
413873 1974 12 10.57 
415429 1976 1 9.66 
415018 1978 10 19.06 
413183 1975 7 28.20 
411000 1975 6 22.32 
413183 1971 6 28.59 
418201 1975 1 6.15 
410120 1973 12 8.35 
412019 1971 2 10.64 
410902 1972 9 25.83 
411528 1972 11 14.34 
415869 1978 1 2.05 
411000 1978 6 23.71 
410493 1970 8 28.09 
411048 1972 5 22.64 
415869 1971 5 22.29 
415429 1976 5 21.19 
416892 1971 7 27.92 
412266 1972 5 22.80 
418201 1974 4 17.75 
410498 1974 12 7.46 
410120 1978 10 18.60 
412679 1977 5 23.94 
410902 1975 2 11.05 
415196 1970 10 19.60 
411528 1976 9 27.93 
411000 1979 4 13.46 
412679 1977 4 20.00 
415272 1974 3 18.87 
412019 1979 2 6.51 
410144 1974 7 28.58 
417622 1976 3 21.79 
411772 1974 10 17.15 
415875 1975 4 12.96 
417336 1973 7 28.48 
410498 1972 4 19.83 
413420 1977 6 27.46 
